

----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "mainparams_primary".
datafile is
Albania_2000_STRUCTURE.txt
Reading file "extraparams_primary".
Reading file "Albania_2000_STRUCTURE.txt".


Data file "Albania_2000_STRUCTURE.txt" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: CP00019943    2  : 93 170 150 120 100 110 120  . . . . 242
  1: CP00019943    2  : 93 230 160 130 110 140 130  . . . . 302
  2: CP00019945    2  : 60 190 180 130 120 140 132  . . . . 200
  2: CP00019945    2  : 93 200 180 140 120 180 150  . . . . 302
374200:    1.00    1.287    0.043      -125750    0 
374300:    1.00    1.187    0.036      -125782    0 
374400:    1.00    1.598    0.037      -125761    0 
374500:    1.00    1.706    0.028      -125778    0 
374600:    1.00    1.870    0.033      -125770    0 
374700:    1.00    2.007    0.033      -125768    0 
374800:    1.00    1.908    0.029      -125764    0 
374900:    1.00    2.411    0.026      -125766    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
375000:    1.00    2.450    0.034      -125759    0 
375100:    1.00    2.523    0.030      -125764    0 
375200:    1.00    2.729    0.032      -125781    0 
375300:    1.00    2.834    0.040      -125745    0 
375400:    1.00    2.666    0.036      -125758    0 
375500:    1.00    2.534    0.031      -125756    0 
375600:    1.00    2.529    0.030      -125762    0 
375700:    1.00    2.771    0.042      -125760    0 
375800:    1.00    2.798    0.030      -125788    0 
375900:    1.00    2.619    0.029      -125754    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
376000:    1.00    2.815    0.027      -125767    0 
376100:    1.00    2.981    0.024      -125774    0 
376200:    1.00    3.294    0.027      -125762    0 
376300:    1.00    3.155    0.024      -125778    0 
376400:    1.00    3.018    0.030      -125768    0 
376500:    1.00    2.993    0.024      -125784    0 
376600:    1.00    3.183    0.026      -125777    0 
376700:    1.00    3.412    0.033      -125771    0 
376800:    1.00    3.403    0.034      -125761    0 
376900:    1.00    3.997    0.029      -125779    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
377000:    1.00    4.073    0.031      -125756    0 
377100:    1.00    4.119    0.043      -125764    0 
377200:    1.00    3.833    0.036      -125756    0 
377300:    1.00    3.485    0.033      -125769    0 
377400:    1.00    3.454    0.030      -125755    0 
377500:    1.00    3.263    0.032      -125750    0 
377600:    1.00    3.104    0.026      -125770    0 
377700:    1.00    3.262    0.025      -125764    0 
377800:    1.00    3.501    0.025      -125752    0 
377900:    1.00    3.158    0.031      -125771    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
378000:    1.00    3.257    0.040      -125747    0 
378100:    1.00    2.642    0.027      -125773    0 
378200:    1.00    2.766    0.030      -125764    0 
378300:    1.00    2.370    0.033      -125749    0 
378400:    1.00    2.118    0.031      -125779    0 
378500:    1.00    1.902    0.039      -125758    0 
378600:    1.00    1.675    0.032      -125765    0 
378700:    1.00    1.316    0.034      -125782    0 
378800:    1.00    1.282    0.031      -125762    0 
378900:    1.00    1.161    0.025      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
379000:    1.00    1.186    0.027      -125766    0 
379100:    1.00    1.616    0.028      -125767    0 
379200:    1.00    1.563    0.028      -125752    0 
379300:    1.00    1.403    0.030      -125754    0 
379400:    1.00    1.917    0.033      -125745    0 
379500:    1.00    2.007    0.036      -125786    0 
379600:    1.00    1.915    0.039      -125760    0 
379700:    1.00    2.110    0.033      -125756    0 
379800:    1.00    1.819    0.034      -125756    0 
379900:    1.00    1.588    0.032      -125764    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
380000:    1.00    1.695    0.037      -125769    0 
380100:    1.00    1.532    0.035      -125780    0 
380200:    1.00    1.418    0.029      -125770    0 
380300:    1.00    1.406    0.028      -125770    0 
380400:    1.00    1.361    0.028      -125755    0 
380500:    1.00    1.538    0.041      -125763    0 
380600:    1.00    1.175    0.044      -125770    0 
380700:    1.00    0.841    0.035      -125761    0 
380800:    1.00    1.275    0.034      -125762    0 
380900:    1.00    1.361    0.028      -125777    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
381000:    1.00    1.786    0.029      -125766    0 
381100:    1.00    1.449    0.027      -125747    0 
381200:    1.00    1.662    0.030      -125757    0 
381300:    1.00    1.535    0.029      -125751    0 
381400:    1.00    1.289    0.032      -125754    0 
381500:    1.00    1.178    0.031      -125761    0 
381600:    1.00    1.357    0.023      -125774    0 
381700:    1.00    1.468    0.023      -125756    0 
381800:    1.00    1.295    0.029      -125772    0 
381900:    1.00    1.202    0.030      -125749    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
382000:    1.00    1.293    0.035      -125734    0 
382100:    1.00    1.334    0.040      -125763    0 
382200:    1.00    1.621    0.034      -125755    0 
382300:    1.00    1.616    0.035      -125787    0 
382400:    1.00    1.777    0.028      -125758    0 
382500:    1.00    1.813    0.035      -125752    0 
382600:    1.00    1.775    0.034      -125757    0 
382700:    1.00    1.883    0.033      -125761    0 
382800:    1.00    1.846    0.035      -125771    0 
382900:    1.00    1.527    0.028      -125766    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
383000:    1.00    1.420    0.032      -125763    0 
383100:    1.00    1.281    0.025      -125757    0 
383200:    1.00    1.134    0.031      -125748    0 
383300:    1.00    0.850    0.027      -125781    0 
383400:    1.00    0.730    0.032      -125775    0 
383500:    1.00    0.410    0.027      -125767    0 
383600:    1.00    0.469    0.029      -125759    0 
383700:    1.00    0.605    0.028      -125753    0 
383800:    1.00    0.856    0.023      -125755    0 
383900:    1.00    1.029    0.035      -125752    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
384000:    1.00    1.111    0.041      -125776    0 
384100:    1.00    1.189    0.037      -125769    0 
384200:    1.00    1.118    0.030      -125771    0 
384300:    1.00    1.300    0.026      -125747    0 
384400:    1.00    1.229    0.027      -125749    0 
384500:    1.00    1.886    0.031      -125753    0 
384600:    1.00    1.521    0.032      -125794    0 
384700:    1.00    1.925    0.034      -125751    0 
384800:    1.00    1.883    0.033      -125780    0 
384900:    1.00    1.622    0.036      -125749    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
385000:    1.00    1.344    0.034      -125769    0 
385100:    1.00    0.988    0.031      -125759    0 
385200:    1.00    0.875    0.030      -125760    0 
385300:    1.00    0.780    0.035      -125740    0 
385400:    1.00    0.872    0.036      -125766    0 
385500:    1.00    1.064    0.034      -125753    0 
385600:    1.00    0.726    0.032      -125751    0 
385700:    1.00    0.553    0.037      -125772    0 
385800:    1.00    0.380    0.043      -125757    0 
385900:    1.00    0.307    0.039      -125762    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
386000:    1.00    0.048    0.039      -125767    0 
386100:    1.00    0.288    0.044      -125773    0 
386200:    1.00    0.237    0.043      -125781    0 
386300:    1.00    0.024    0.040      -125770    0 
386400:    1.00    0.082    0.031      -125759    0 
386500:    1.00    0.320    0.035      -125763    0 
386600:    1.00    0.510    0.032      -125787    0 
386700:    1.00    0.618    0.038      -125770    0 
386800:    1.00    0.394    0.028      -125771    0 
386900:    1.00    0.273    0.043      -125767    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
387000:    1.00    0.097    0.036      -125763    0 
387100:    1.00    0.066    0.033      -125767    0 
387200:    1.00    0.545    0.036      -125795    0 
387300:    1.00    0.502    0.037      -125759    0 
387400:    1.00    0.706    0.036      -125756    0 
387500:    1.00    0.893    0.025      -125777    0 
387600:    1.00    0.304    0.024      -125772    0 
387700:    1.00    0.332    0.022      -125761    0 
387800:    1.00    0.260    0.025      -125761    0 
387900:    1.00    0.112    0.024      -125763    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
388000:    1.00    0.444    0.024      -125775    0 
388100:    1.00    0.748    0.027      -125762    0 
388200:    1.00    0.777    0.026      -125757    0 
388300:    1.00    1.154    0.030      -125785    0 
388400:    1.00    0.829    0.032      -125766    0 
388500:    1.00    0.854    0.035      -125746    0 
388600:    1.00    1.349    0.034      -125779    0 
388700:    1.00    1.372    0.032      -125759    0 
388800:    1.00    1.296    0.035      -125782    0 
388900:    1.00    1.365    0.024      -125746    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
389000:    1.00    1.456    0.033      -125758    0 
389100:    1.00    1.360    0.030      -125773    0 
389200:    1.00    1.683    0.023      -125762    0 
389300:    1.00    1.223    0.022      -125755    0 
389400:    1.00    1.384    0.028      -125776    0 
389500:    1.00    1.518    0.024      -125768    0 
389600:    1.00    1.468    0.032      -125758    0 
389700:    1.00    1.447    0.034      -125756    0 
389800:    1.00    1.113    0.027      -125780    0 
389900:    1.00    1.191    0.050      -125758    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
390000:    1.00    1.314    0.033      -125766    0 
390100:    1.00    1.411    0.030      -125767    0 
390200:    1.00    1.444    0.033      -125765    0 
390300:    1.00    1.245    0.027      -125754    0 
390400:    1.00    1.328    0.030      -125759    0 
390500:    1.00    1.731    0.022      -125771    0 
390600:    1.00    2.086    0.025      -125770    0 
390700:    1.00    2.450    0.028      -125754    0 
390800:    1.00    2.376    0.034      -125778    0 
390900:    1.00    2.513    0.028      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
391000:    1.00    2.585    0.026      -125762    0 
391100:    1.00    2.232    0.031      -125772    0 
391200:    1.00    1.890    0.032      -125765    0 
391300:    1.00    1.852    0.034      -125759    0 
391400:    1.00    1.970    0.034      -125749    0 
391500:    1.00    1.750    0.028      -125762    0 
391600:    1.00    1.752    0.035      -125773    0 
391700:    1.00    1.697    0.033      -125776    0 
391800:    1.00    1.448    0.034      -125756    0 
391900:    1.00    1.452    0.041      -125748    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
392000:    1.00    1.278    0.037      -125763    0 
392100:    1.00    1.161    0.030      -125756    0 
392200:    1.00    1.284    0.041      -125752    0 
392300:    1.00    1.440    0.035      -125764    0 
392400:    1.00    1.757    0.037      -125761    0 
392500:    1.00    2.161    0.042      -125774    0 
392600:    1.00    2.069    0.040      -125768    0 
392700:    1.00    1.955    0.045      -125777    0 
392800:    1.00    1.676    0.035      -125763    0 
392900:    1.00    1.651    0.030      -125767    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
393000:    1.00    1.658    0.036      -125746    0 
393100:    1.00    1.292    0.038      -125759    0 
393200:    1.00    1.167    0.041      -125771    0 
393300:    1.00    0.950    0.036      -125756    0 
393400:    1.00    0.941    0.037      -125763    0 
393500:    1.00    0.645    0.032      -125768    0 
393600:    1.00    0.796    0.034      -125770    0 
393700:    1.00    1.141    0.034      -125762    0 
393800:    1.00    1.656    0.032      -125762    0 
393900:    1.00    1.856    0.041      -125773    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
394000:    1.00    1.582    0.036      -125760    0 
394100:    1.00    2.019    0.034      -125750    0 
394200:    1.00    1.762    0.028      -125770    0 
394300:    1.00    1.632    0.024      -125769    0 
394400:    1.00    1.253    0.040      -125778    0 
394500:    1.00    1.329    0.034      -125764    0 
394600:    1.00    1.831    0.027      -125768    0 
394700:    1.00    2.256    0.030      -125767    0 
394800:    1.00    1.952    0.036      -125761    0 
394900:    1.00    1.485    0.022      -125778    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
395000:    1.00    1.320    0.033      -125784    0 
395100:    1.00    1.145    0.032      -125752    0 
395200:    1.00    1.479    0.031      -125773    0 
395300:    1.00    1.658    0.027      -125745    0 
395400:    1.00    1.428    0.024      -125761    0 
395500:    1.00    1.650    0.029      -125784    0 
395600:    1.00    1.578    0.032      -125763    0 
395700:    1.00    1.114    0.028      -125762    0 
395800:    1.00    1.112    0.030      -125767    0 
395900:    1.00    1.015    0.033      -125759    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
396000:    1.00    0.770    0.032      -125770    0 
396100:    1.00    0.736    0.035      -125767    0 
396200:    1.00    0.419    0.029      -125765    0 
396300:    1.00    0.480    0.033      -125761    0 
396400:    1.00    0.332    0.035      -125779    0 
396500:    1.00    0.339    0.037      -125765    0 
396600:    1.00    0.106    0.029      -125765    0 
396700:    1.00    0.277    0.036      -125767    0 
396800:    1.00    0.222    0.027      -125758    0 
396900:    1.00    0.218    0.026      -125745    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
397000:    1.00    0.626    0.033      -125771    0 
397100:    1.00    0.665    0.032      -125749    0 
397200:    1.00    0.964    0.027      -125748    0 
397300:    1.00    0.819    0.029      -125762    0 
397400:    1.00    0.624    0.029      -125763    0 
397500:    1.00    0.616    0.031      -125766    0 
397600:    1.00    0.348    0.040      -125772    0 
397700:    1.00    0.343    0.038      -125755    0 
397800:    1.00    0.309    0.031      -125763    0 
397900:    1.00    0.578    0.041      -125758    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
398000:    1.00    0.688    0.038      -125745    0 
398100:    1.00    0.435    0.032      -125760    0 
398200:    1.00    0.464    0.030      -125771    0 
398300:    1.00    1.105    0.022      -125754    0 
398400:    1.00    1.169    0.026      -125775    0 
398500:    1.00    1.074    0.023      -125765    0 
398600:    1.00    1.650    0.028      -125768    0 
398700:    1.00    1.573    0.028      -125769    0 
398800:    1.00    1.265    0.025      -125773    0 
398900:    1.00    0.896    0.031      -125747    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
399000:    1.00    1.017    0.024      -125742    0 
399100:    1.00    1.174    0.024      -125748    0 
399200:    1.00    1.304    0.027      -125768    0 
399300:    1.00    1.121    0.032      -125752    0 
